"";"Role";"BlueTeamChampion";"RedTeamChampion";"games_played";"blue_side_kills";"blue_side_deaths";"blue_side_assists";"blue_side_cs_at_15_min";"blue_side_cs_at_end";"blue_side_gold_at_15_min";"blue_side_gold_at_end";"red_side_kills";"red_side_deaths";"red_side_assists";"red_side_cs_at_15_min";"red_side_cs_at_end";"red_side_gold_at_15_min";"red_side_gold_at_end";"blue_side_kills_advantage";"blue_side_deaths_advantage";"blue_side_assists_advantage";"blue_side_cs_at_15_min_advantage";"blue_side_cs_at_end_advantage";"blue_side_gold_at_15_min_advantage";"blue_side_gold_at_end_advantage"
"360";"jungle";"Diana";"Lillia";1;1;1;7;102;196;4946;9802;1;3;0;99;162;4781;7757;0;-2;7;3;34;165;2045
"361";"jungle";"Diana";"MonkeyKing";1;5;6;8;105;221;4883;13143;6;4;8;94;195;4948;13346;-1;2;0;11;26;-65;-203
"362";"jungle";"Diana";"Pantheon";1;0;4;10;93;183;4101;9431;2;6;6;84;167;4218;9457;-2;-2;4;9;16;-117;-26
"363";"jungle";"Diana";"Sejuani";2;3;4;7,5;58,5;226;2735,5;12530;3;2,5;8,5;51,5;181;2913,5;11613;0;1,5;-1;7;45;-178;917
"364";"jungle";"Diana";"Viego";2;2,5;3;8,5;93,5;191,5;4040,5;10459,5;3,5;2,5;2,5;90;181,5;4314;9768,5;-1;0,5;6;3,5;10;-273,5;691
"365";"jungle";"Diana";"Volibear";1;1;2;3;96;161;4427;7263;2;1;9;82;127;4266;7496;-1;1;-6;14;34;161;-233
"366";"jungle";"Diana";"Zyra";3;2,33333333333333;3,66666666666667;2,66666666666667;97;177,666666666667;4601,66666666667;9326,33333333333;3;0,666666666666667;5,33333333333333;104;212;4968;10648,3333333333;-0,666666666666667;3;-2,66666666666667;-7;-34,3333333333333;-366,333333333333;-1322
"367";"jungle";"DrMundo";"Belveth";1;0;2;1;90;140;4298;6167;2;1;3;114;154;5122;7567;-2;1;-2;-24;-14;-824;-1400
"368";"jungle";"DrMundo";"Kindred";2;3;3;6;33,5;156;2509,5;8783,5;7;4;4;46;176,5;3210,5;9901,5;-4;-1;2;-12,5;-20,5;-701;-1118
"369";"jungle";"DrMundo";"Maokai";5;1,4;2,2;3,6;81,2;209,4;3774,4;9933;1,4;2;6,4;77,2;167;3660,6;9214;0;0,2;-2,8;4;42,4;113,8;719
"370";"jungle";"DrMundo";"Pantheon";1;6;2;9;23;153;1268;10064;4;4;2;24;140;1263;8377;2;-2;7;-1;13;5;1687
"371";"jungle";"DrMundo";"Sejuani";1;0;4;4;78;139;3943;7146;2;2;10;99;168;5019;8640;-2;2;-6;-21;-29;-1076;-1494
"372";"jungle";"DrMundo";"Skarner";1;0;0;9;95;204;4628;10069;3;3;5;80;138;4326;8756;-3;-3;4;15;66;302;1313
"373";"jungle";"DrMundo";"Viego";1;1;2;9;110;171;4726;8906;2;2;2;102;171;4491;8833;-1;0;7;8;0;235;73
"374";"jungle";"DrMundo";"XinZhao";2;2;1,5;12;100,5;205,5;4594;10630;2;5;2;94;162,5;4309;8532;0;-3,5;10;6,5;43;285;2098
"375";"jungle";"Elise";"Lillia";1;11;3;4;78;152;5333;11707;5;3;7;81;168;5433;10715;6;0;-3;-3;-16;-100;992
"376";"jungle";"Elise";"MonkeyKing";1;1;5;2;88;133;4116;7380;6;1;9;74;121;4568;9623;-5;4;-7;14;12;-452;-2243
"377";"jungle";"Elise";"Pantheon";1;6;5;4;68;95;5221;8588;3;2;10;82;160;4982;9685;3;3;-6;-14;-65;239;-1097
"378";"jungle";"Gragas";"Kindred";1;5;4;14;54;198;2862;13221;5;4;8;58;230;2782;12717;0;0;6;-4;-32;80;504
"379";"jungle";"Gwen";"Maokai";1;4;4;4;97;229;3987;11425;2;1;14;70;150;3565;9492;2;3;-10;27;79;422;1933
"380";"jungle";"Gwen";"Nocturne";1;2;4;4;104;171;4837;9797;5;2;7;113;170;5710;9565;-3;2;-3;-9;1;-873;232
"381";"jungle";"Gwen";"Pantheon";1;5;2;4;98;232;4779;11921;2;5;7;83;171;4518;10011;3;-3;-3;15;61;261;1910
"382";"jungle";"Gwen";"Vi";1;1;5;3;98;133;4850;6550;3;2;5;108;161;5314;7792;-2;3;-2;-10;-28;-464;-1242
"383";"jungle";"Hecarim";"Naafiri";2;3,5;2,5;6,5;101;224,5;4983;11325,5;2;2;3,5;79;167,5;3674,5;8677,5;1,5;0,5;3;22;57;1308,5;2648
"384";"jungle";"Hecarim";"XinZhao";1;9;0;9;55;254;2462;14641;1;5;5;58;193;2741;9772;8;-5;4;-3;61;-279;4869
"385";"jungle";"Ivern";"JarvanIV";1;3;3;21;85;174;4975;13383;2;7;11;83;186;4597;10782;1;-4;10;2;-12;378;2601
"386";"jungle";"Ivern";"Karthus";1;2;0;11;85;154;5079;10161;1;2;3;105;233;4506;10413;1;-2;8;-20;-79;573;-252
"387";"jungle";"Ivern";"Maokai";7;0,714285714285714;1,28571428571429;10,1428571428571;84,8571428571429;178,142857142857;4423,14285714286;10828,5714285714;2;3,42857142857143;6,14285714285714;82,1428571428571;180;4263,42857142857;10672,7142857143;-1,28571428571429;-2,14285714285714;4;2,71428571428572;-1,85714285714286;159,714285714285;155,857142857143
"388";"jungle";"Ivern";"MonkeyKing";3;1,33333333333333;1,33333333333333;11,6666666666667;63,6666666666667;183;3575;10847,6666666667;2,33333333333333;2,66666666666667;5,33333333333333;70,6666666666667;199;3531,66666666667;10851,6666666667;-1;-1,33333333333333;6,33333333333333;-7,00000000000001;-16;43,3333333333335;-4
"389";"jungle";"Ivern";"Nidalee";1;1;1;8;69;145;4024;8361;0;1;5;95;191;4316;9079;1;0;3;-26;-46;-292;-718
"390";"jungle";"Ivern";"Nocturne";2;2;2;4,5;88,5;175,5;4886,5;10234;3;1;5,5;90;190,5;4896,5;10457,5;-1;1;-1;-1,5;-15;-10;-223,5
"391";"jungle";"Ivern";"Nunu";2;0,5;3;10;78;153;4163,5;9674,5;2;3;9,5;83,5;196;4130;10989,5;-1,5;0;0,5;-5,5;-43;33,5;-1315
"392";"jungle";"Ivern";"Pantheon";1;3;2;2;69;121;3990;7460;4;2;10;82;143;4525;8942;-1;0;-8;-13;-22;-535;-1482
"393";"jungle";"Ivern";"Poppy";1;0;1;11;80;173;4126;9447;3;2;3;79;168;3991;10413;-3;-1;8;1;5;135;-966
"394";"jungle";"Ivern";"Sejuani";2;1;4;10,5;81,5;161;4433,5;11217,5;4,5;2;14;89;218;4496,5;13063;-3,5;2;-3,5;-7,5;-57;-63;-1845,5
"395";"jungle";"Ivern";"Skarner";20;0,85;1,5;9,85;83,85;165,4;4474,4;10024,05;1,5;2,7;7,25;88,3;173,1;4437,6;9737,05;-0,65;-1,2;2,6;-4,45;-7,69999999999999;36,7999999999993;287
"396";"jungle";"Ivern";"Vi";4;0,5;2,75;8,5;58;170,75;2799,75;9729;3,25;3,25;5,5;60,75;208,5;2954;11497,5;-2,75;-0,5;3;-2,75;-37,75;-154,25;-1768,5
"397";"jungle";"Ivern";"Viego";1;0;1;2;81;101;3939;5261;3;0;3;91;127;5135;7323;-3;1;-1;-10;-26;-1196;-2062
"398";"jungle";"Ivern";"XinZhao";6;2;1,66666666666667;10,5;80,8333333333333;166;4657,33333333333;10459,1666666667;3;3,66666666666667;5,33333333333333;84,6666666666667;181,333333333333;4354;10558,1666666667;-1;-2;5,16666666666667;-3,83333333333334;-15,3333333333333;303,333333333333;-99
"399";"jungle";"Ivern";"Zyra";4;1,25;1,75;7,25;73,5;165,25;4200,25;10093,5;2,25;2,25;5,25;99,25;226,75;4469,25;11768,25;-1;-0,5;2;-25,75;-61,5;-269;-1674,75
"400";"jungle";"JarvanIV";"Darius";1;1;7;6;69;122;3743;7843;6;1;9;103;207;4391;11385;-5;6;-3;-34;-85;-648;-3542
"401";"jungle";"JarvanIV";"Ivern";1;2;0;5;106;164;4492;8650;2;2;4;87;142;4970;8008;0;-2;1;19;22;-478;642
"402";"jungle";"JarvanIV";"Lillia";2;1,5;2;13;94;203,5;4112,5;11224,5;1,5;1,5;4,5;99;240;4595,5;11146,5;0;0,5;8,5;-5;-36,5;-483;78
"403";"jungle";"JarvanIV";"Maokai";6;1,33333333333333;3;7;98,5;174,166666666667;4668,33333333333;9220;2,66666666666667;1,66666666666667;7,16666666666667;92,8333333333333;164;4836;9441,66666666667;-1,33333333333333;1,33333333333333;-0,166666666666667;5,66666666666667;10,1666666666667;-167,666666666667;-221,666666666666
"404";"jungle";"JarvanIV";"MonkeyKing";2;2,5;1,5;7,5;92;194,5;4858,5;11216,5;2;2,5;5;93,5;191,5;4817,5;10516;0,5;-1;2,5;-1,5;3;41;700,5
"405";"jungle";"JarvanIV";"Naafiri";1;4;3;1;104;191;5723;10323;5;2;3;87;221;4647;11323;-1;1;-2;17;-30;1076;-1000
"406";"jungle";"JarvanIV";"Nocturne";3;1,66666666666667;2,66666666666667;9;92,6666666666667;172;4458,33333333333;9530,66666666667;3,33333333333333;4,33333333333333;4,66666666666667;98,6666666666667;208,333333333333;4954;11097,3333333333;-1,66666666666667;-1,66666666666667;4,33333333333333;-6;-36,3333333333333;-495,666666666667;-1566,66666666667
"407";"jungle";"JarvanIV";"Pantheon";2;1,5;3,5;2;55;161;2758;8250;6,5;1,5;5,5;64;193,5;3689;11686;-5;2;-3,5;-9;-32,5;-931;-3436
"408";"jungle";"JarvanIV";"Poppy";2;1,5;3,5;8,5;97,5;212,5;4443;11917;0,5;1;6;94,5;235,5;4308;12480;1;2,5;2,5;3;-23;135;-563
"409";"jungle";"JarvanIV";"Sejuani";5;2;2,4;9,6;91,2;191,4;4371,2;10575;1;2,6;8,2;83,8;179;4272;9767,2;1;-0,2;1,4;7,40000000000001;12,4;99,1999999999998;807,799999999999
"410";"jungle";"JarvanIV";"Skarner";1;1;3;8;84;175;3677;9168;0;3;4;73;152;3567;8355;1;0;4;11;23;110;813
"411";"jungle";"JarvanIV";"Taliyah";1;1;5;6;92;169;4992;9535;4;4;12;99;217;5200;11883;-3;1;-6;-7;-48;-208;-2348
"412";"jungle";"JarvanIV";"Vi";3;0,666666666666667;3;7;103;179;4760,66666666667;9034;4,66666666666667;2;7,33333333333333;98,6666666666667;166;4845;10210,6666666667;-4;1;-0,333333333333333;4,33333333333333;13;-84,333333333333;-1176,66666666667
"413";"jungle";"JarvanIV";"XinZhao";7;2,42857142857143;3,28571428571429;9,85714285714286;82,8571428571429;182,142857142857;4339,14285714286;10741,8571428571;3,28571428571429;3,42857142857143;5,42857142857143;83,2857142857143;196;3967,57142857143;11120,8571428571;-0,857142857142857;-0,142857142857143;4,42857142857143;-0,428571428571431;-13,8571428571429;371,571428571428;-379
"414";"jungle";"JarvanIV";"Zyra";3;1,66666666666667;4;11,6666666666667;95,6666666666667;187,333333333333;4758,33333333333;11059,6666666667;2,33333333333333;2,66666666666667;6;100,333333333333;229,333333333333;4773,66666666667;11246,6666666667;-0,666666666666667;1,33333333333333;5,66666666666667;-4,66666666666666;-42;-15,3333333333339;-187
"415";"jungle";"Jax";"LeeSin";1;9;2;7;51;218;2855;14745;2;2;8;61;219;2862;12143;7;0;-1;-10;-1;-7;2602
"416";"jungle";"Jax";"XinZhao";5;3;3,6;4;90,6;201;4807,2;10875,4;3,4;2,6;4,8;98,6;204,4;4772,6;11061;-0,4;1;-0,8;-8;-3,40000000000001;34,5999999999995;-185,6
"417";"jungle";"Karthus";"Lillia";1;4;4;3;122;210;5565;9683;4;4;5;109;176;5335;9967;0;0;-2;13;34;230;-284
"418";"jungle";"Karthus";"Naafiri";2;3;7,5;9;99,5;196;4860,5;11663,5;11,5;3,5;10;95;230;5796;14815,5;-8,5;4;-1;4,5;-34;-935,5;-3152
"419";"jungle";"Karthus";"Nocturne";1;3;4;10;110;252;5079;11631;4;4;3;111;216;5277;11416;-1;0;7;-1;36;-198;215
"420";"jungle";"Karthus";"Zyra";4;6,25;1,5;6,25;118,5;255,5;6349;12910,5;3,5;4;4,75;100,25;188,75;5233,5;10422,25;2,75;-2,5;1,5;18,25;66,75;1115,5;2488,25
"421";"jungle";"Kayn";"Naafiri";2;4;5,5;4,5;90;165,5;5216,5;9775;5,5;2;10;94;195,5;5173,5;11232;-1,5;3,5;-5,5;-4;-30;43;-1457
"422";"jungle";"Kayn";"Viego";1;0;3;1;85;171;3835;7834;3;1;4;88;193;3806;9371;-3;2;-3;-3;-22;29;-1537
"423";"jungle";"Khazix";"Skarner";1;2;4;9;94;193;4301;10795;3;3;6;73;147;3939;9087;-1;1;3;21;46;362;1708
"424";"jungle";"Khazix";"XinZhao";1;10;0;6;111;217;5981;12196;4;4;0;85;121;4878;8756;6;-4;6;26;96;1103;3440
"425";"jungle";"Kindred";"Hecarim";1;3;3;9;53;209;2448;10336;1;4;9;48;194;2327;10073;2;-1;0;5;15;121;263
"426";"jungle";"Kindred";"Lillia";2;7,5;3;8,5;95;242;4687;14664;3;4;4;119,5;282;5419;13491,5;4,5;-1;4,5;-24,5;-40;-732;1172,5
"427";"jungle";"Kindred";"MonkeyKing";1;0;1;0;111;150;4580;6080;2;0;1;106;145;4866;7698;-2;1;-1;5;5;-286;-1618
"428";"jungle";"Kindred";"Nocturne";2;3,5;3;2,5;100,5;236,5;5071,5;12567;1;2;4,5;96;230;4666;11529,5;2,5;1;-2;4,5;6,5;405,5;1037,5
"429";"jungle";"Kindred";"Sejuani";1;1;5;4;87;130;4667;7326;3;1;9;107;171;5097;9875;-2;4;-5;-20;-41;-430;-2549
"430";"jungle";"Kindred";"Shyvana";1;2;1;11;57;241;2921;13186;4;3;2;67;254;2844;12728;-2;-2;9;-10;-13;77;458
"431";"jungle";"Kindred";"Skarner";1;6;3;1;92;177;5208;9563;0;1;2;86;151;4238;7411;6;2;-1;6;26;970;2152
"432";"jungle";"Kindred";"Vi";7;2;1,85714285714286;3,42857142857143;96,7142857142857;184,571428571429;4618,71428571429;8980,14285714286;1,71428571428571;1,28571428571429;4,57142857142857;97,1428571428571;179,571428571429;4709,71428571429;9324;0,285714285714286;0,571428571428571;-1,14285714285714;-0,428571428571431;5;-91;-343,857142857143
"433";"jungle";"LeeSin";"JarvanIV";2;1;4,5;3;87;173;3942;8609;2,5;1,5;8;96;168,5;4296,5;9943,5;-1,5;3;-5;-9;4,5;-354,5;-1334,5
"434";"jungle";"LeeSin";"Lillia";2;1;3;2;94,5;176,5;4362;8812,5;3;0,5;7,5;107;233;5141,5;11967;-2;2,5;-5,5;-12,5;-56,5;-779,5;-3154,5
"435";"jungle";"LeeSin";"Maokai";1;0;1;2;103;182;4446;8829;0;0;4;102;178;4436;8905;0;1;-2;1;4;10;-76
"436";"jungle";"LeeSin";"MonkeyKing";7;1,42857142857143;2,28571428571429;4,14285714285714;95,1428571428571;180,714285714286;4464,85714285714;9498,14285714286;1;1,57142857142857;7;94,1428571428571;192,142857142857;4484,85714285714;9879,71428571429;0,428571428571429;0,714285714285714;-2,85714285714286;1;-11,4285714285714;-20;-381,571428571429
"437";"jungle";"LeeSin";"Nidalee";3;4,33333333333333;1;5;100,333333333333;213,666666666667;5572,66666666667;11257;1,33333333333333;3;2,66666666666667;99,6666666666667;211;4752,33333333333;9991,66666666667;3;-2;2,33333333333333;0,666666666666657;2,66666666666666;820,333333333334;1265,33333333333
"438";"jungle";"LeeSin";"Nocturne";1;4;2;12;76;185;4514;12309;1;5;9;83;212;3820;10370;3;-3;3;-7;-27;694;1939
"439";"jungle";"LeeSin";"Pantheon";1;2;1;0;93;167;4722;8017;1;1;5;86;158;4683;7931;1;0;-5;7;9;39;86
"440";"jungle";"LeeSin";"Poppy";1;3;3;2;81;158;4118;8691;5;2;4;100;177;4943;9344;-2;1;-2;-19;-19;-825;-653
"441";"jungle";"LeeSin";"Sejuani";3;5,66666666666667;2;4,66666666666667;92;204;4733,66666666667;11506,3333333333;2,66666666666667;2,33333333333333;4,33333333333333;94;187,666666666667;4586;10097,6666666667;3;-0,333333333333333;0,333333333333334;-2;16,3333333333333;147,666666666667;1408,66666666667
"442";"jungle";"LeeSin";"Skarner";1;5;1;4;102;167;4960;9402;1;2;4;92;158;4277;7925;4;-1;0;10;9;683;1477
"443";"jungle";"LeeSin";"Vi";7;2,28571428571429;2,71428571428571;5,28571428571429;84,4285714285714;184,142857142857;4082,85714285714;10074,4285714286;2,57142857142857;2,85714285714286;8,42857142857143;85;184,571428571429;4358,85714285714;10155,8571428571;-0,285714285714286;-0,142857142857143;-3,14285714285714;-0,571428571428569;-0,428571428571445;-276;-81,4285714285725
"444";"jungle";"LeeSin";"Viego";9;3,88888888888889;2,66666666666667;6,44444444444444;92,5555555555556;183,444444444444;4855,33333333333;10358,1111111111;2,11111111111111;2,66666666666667;5;102,888888888889;199,888888888889;5036,88888888889;10039,1111111111;1,77777777777778;0;1,44444444444444;-10,3333333333333;-16,4444444444444;-181,555555555556;319
"445";"jungle";"LeeSin";"XinZhao";10;2,8;2,3;4,9;92,4;183,2;4740,2;9832,8;2,3;2,5;5,6;89,9;182,8;4519,6;9892,2;0,5;-0,2;-0,699999999999999;2,5;0,399999999999977;220,599999999999;-59,4000000000015
"446";"jungle";"Lillia";"Darius";1;9;3;10;104;294;4852;16328;6;8;8;109;322;4504;15995;3;-5;2;-5;-28;348;333
"447";"jungle";"Lillia";"Gwen";2;2;1,5;8,5;105;234,5;4812;11011,5;3;3,5;2;85,5;198,5;4126;11463,5;-1;-2;6,5;19,5;36;686;-452
"448";"jungle";"Lillia";"Ivern";1;8;1;3;116;208;5564;10999;0;3;4;69;100;3988;6367;8;-2;-1;47;108;1576;4632
"449";"jungle";"Lillia";"JarvanIV";1;2;3;3;113;200;5548;10007;1;2;13;94;194;4180;10334;1;1;-10;19;6;1368;-327
"450";"jungle";"Lillia";"Karthus";2;5;3,5;10;90,5;213;5106;12281,5;2,5;6,5;12,5;100,5;214,5;5256;11378,5;2,5;-3;-2,5;-10;-1,5;-150;903
"451";"jungle";"Lillia";"Kindred";1;3;2;5;107;256;5129;13105;0;2;1;103;239;4422;10480;3;0;4;4;17;707;2625
"452";"jungle";"Lillia";"Maokai";10;4,4;2,1;5,6;102,3;208,6;4955,7;10933,6;1;2,6;7,8;87,6;162;4271,4;8758,5;3,4;-0,5;-2,2;14,7;46,6;684,3;2175,1
"453";"jungle";"Lillia";"MonkeyKing";4;3,75;2,5;6;103,75;226,5;4767,75;11895,25;3,25;3,25;6,5;97,5;208,75;4612,75;11214,25;0,5;-0,75;-0,5;6,25;17,75;155;681
"454";"jungle";"Lillia";"Naafiri";11;2,63636363636364;3,63636363636364;3,45454545454545;104,636363636364;218,454545454545;4835,45454545455;10809,4545454545;5;1,36363636363636;7,09090909090909;107;235,181818181818;5221,90909090909;12638,8181818182;-2,36363636363636;2,27272727272727;-3,63636363636364;-2,36363636363636;-16,7272727272727;-386,454545454546;-1829,36363636364
"455";"jungle";"Lillia";"Nidalee";7;3,71428571428571;1,57142857142857;7;102;222,428571428571;4762,85714285714;11223,4285714286;3;2;4,85714285714286;96,4285714285714;210,571428571429;4563,85714285714;11245,7142857143;0,714285714285714;-0,428571428571429;2,14285714285714;5,57142857142857;11,8571428571428;199;-22,2857142857156
"456";"jungle";"Lillia";"Nocturne";2;0;2;4,5;104;196,5;4539;9314,5;2;1,5;4;110,5;214,5;5400;10576;-2;0,5;0,5;-6,5;-18;-861;-1261,5
"457";"jungle";"Lillia";"Pantheon";2;3,5;2;6,5;94,5;202,5;4078;10260,5;5,5;3;5;79,5;173;4407;10022,5;-2;-1;1,5;15;29,5;-329;238
"458";"jungle";"Lillia";"Poppy";1;3;1;4;106;214;5360;10338;1;1;7;93;200;4799;10170;2;0;-3;13;14;561;168
"459";"jungle";"Lillia";"Sejuani";21;3;1,95238095238095;3,85714285714286;103,333333333333;226,666666666667;4745,71428571429;11218,0952380952;1,47619047619048;1,95238095238095;6,04761904761905;94,1904761904762;180,380952380952;4424,2380952381;9860;1,52380952380952;0;-2,19047619047619;9,14285714285714;46,2857142857143;321,47619047619;1358,09523809524
"460";"jungle";"Lillia";"Skarner";13;2,84615384615385;1,38461538461538;4,76923076923077;100,076923076923;203,846153846154;4771,23076923077;10084,5384615385;1,07692307692308;2,46153846153846;6,07692307692308;88,4615384615385;163,846153846154;4462,23076923077;8970,30769230769;1,76923076923077;-1,07692307692308;-1,30769230769231;11,6153846153846;40;309;1114,23076923077
"461";"jungle";"Lillia";"Vi";1;3;4;3;54;191;2336;9632;2;3;2;46;181;2101;9474;1;1;1;8;10;235;158
"462";"jungle";"Lillia";"Viego";3;3;2;3,66666666666667;97,3333333333333;181,666666666667;4479,66666666667;9302;2,66666666666667;2;4;106,333333333333;186,666666666667;4726,33333333333;9589,33333333333;0,333333333333333;0;-0,333333333333333;-9;-5;-246,666666666666;-287,333333333334
"463";"jungle";"Lillia";"XinZhao";5;5;3,6;7,8;91;214,8;4562;11937,4;2,2;5;9,4;88,2;198,8;4397;10556;2,8;-1,4;-1,6;2,8;16;165;1381,4
"464";"jungle";"Lillia";"Zed";1;1;5;4;84;118;4222;7549;6;2;4;117;199;5740;11585;-5;3;0;-33;-81;-1518;-4036
"465";"jungle";"Lillia";"Zyra";4;1,75;3;3,5;95,25;172,5;4705,25;9226,5;2,25;1,75;7,25;108,5;205,25;5142,25;10526,75;-0,5;1,25;-3,75;-13,25;-32,75;-437;-1300,25
"466";"jungle";"Maokai";"Amumu";1;3;1;4;78;121;4641;6525;2;3;1;78;111;4335;5821;1;-2;3;0;10;306;704
"467";"jungle";"Maokai";"DrMundo";1;2;5;4;90;113;4323;7235;7;2;7;107;201;6211;11536;-5;3;-3;-17;-88;-1888;-4301
"468";"jungle";"Maokai";"Ivern";5;2,6;1,8;8,6;90,6;173,6;4563,2;10166,6;1;2,2;7;77,8;165,4;4544,2;9716,6;1,6;-0,4;1,6;12,8;8,19999999999999;19;450
"469";"jungle";"Maokai";"JarvanIV";6;1,33333333333333;3,33333333333333;10,8333333333333;72,3333333333333;149,666666666667;3617,16666666667;8950,5;2,16666666666667;4,33333333333333;9,83333333333333;78,6666666666667;152,5;3890,16666666667;9447,66666666667;-0,833333333333333;-1;1;-6,33333333333334;-2,83333333333334;-273;-497,166666666666
"470";"jungle";"Maokai";"Karthus";1;1;1;6;88;174;4524;9675;3;1;2;106;249;5645;12419;-2;0;4;-18;-75;-1121;-2744
"471";"jungle";"Maokai";"Kindred";1;3;1;10;93;149;5419;8578;3;4;1;71;143;3781;8179;0;-3;9;22;6;1638;399
"472";"jungle";"Maokai";"LeeSin";1;0;5;12;85;169;4342;9097;4;2;6;89;169;4825;11058;-4;3;6;-4;0;-483;-1961
"473";"jungle";"Maokai";"Lillia";3;2,33333333333333;2,33333333333333;7,66666666666667;94,6666666666667;207;4663,33333333333;11145,3333333333;3,33333333333333;1;7;111,333333333333;243,333333333333;5024,33333333333;12400;-1;1,33333333333333;0,666666666666667;-16,6666666666667;-36,3333333333333;-361;-1254,66666666667
"474";"jungle";"Maokai";"MonkeyKing";9;1,66666666666667;3;6,33333333333333;84,6666666666667;172,777777777778;4147,55555555556;9568,44444444445;2,11111111111111;2,11111111111111;6,77777777777778;87,7777777777778;207,888888888889;4216,88888888889;10930,1111111111;-0,444444444444444;0,888888888888889;-0,444444444444445;-3,1111111111111;-35,1111111111111;-69,333333333333;-1361,66666666667
"475";"jungle";"Maokai";"Naafiri";8;1,25;2,625;3,5;78,125;154,375;3901,75;7908,25;4;0,75;5,125;92,125;195,75;4387,5;10296,125;-2,75;1,875;-1,625;-14;-41,375;-485,75;-2387,875
"476";"jungle";"Maokai";"Nidalee";3;0,666666666666667;1,66666666666667;1,66666666666667;81,6666666666667;153;4163,66666666667;7632,66666666667;0,666666666666667;0,666666666666667;4,33333333333333;103,666666666667;210,666666666667;4625;9720;0;1;-2,66666666666667;-22;-57,6666666666667;-461,333333333333;-2087,33333333333
"477";"jungle";"Maokai";"Nocturne";6;1,33333333333333;2;7,5;79,3333333333333;165,833333333333;4030,83333333333;9290,83333333333;2,16666666666667;2,33333333333333;6;87,6666666666667;201,5;4294,16666666667;10652,1666666667;-0,833333333333333;-0,333333333333333;1,5;-8,33333333333334;-35,6666666666667;-263,333333333333;-1361,33333333333
"478";"jungle";"Maokai";"Pantheon";16;1,9375;2,1875;7,5;85,75;147,875;4303,1875;8348,0625;3,3125;2,75;4,6875;86,8125;160,9375;4736,875;9171,75;-1,375;-0,5625;2,8125;-1,0625;-13,0625;-433,6875;-823,6875
"479";"jungle";"Maokai";"Poppy";1;2;1;8;95;158;5077;8195;1;3;6;91;154;4166;7588;1;-2;2;4;4;911;607
"480";"jungle";"Maokai";"Sejuani";27;1,44444444444444;2,44444444444444;6;85,5185185185185;165,037037037037;4117,33333333333;9213,22222222222;1,51851851851852;1,81481481481481;6,2962962962963;88,6296296296296;176,777777777778;4243,48148148148;9575,81481481482;-0,0740740740740742;0,62962962962963;-0,296296296296297;-3,11111111111111;-11,7407407407407;-126,148148148149;-362,592592592593
"481";"jungle";"Maokai";"Skarner";13;1,76923076923077;2,07692307692308;7,76923076923077;93,0769230769231;171,461538461538;4514,46153846154;9760;1,76923076923077;2,61538461538462;5,69230769230769;94,1538461538462;177,923076923077;4387;9971,76923076923;0;-0,538461538461538;2,07692307692308;-1,07692307692308;-6,46153846153848;127,461538461538;-211,76923076923
"482";"jungle";"Maokai";"Vi";19;1,73684210526316;2,31578947368421;6,89473684210526;81,7894736842105;163,736842105263;4138,52631578947;9113,68421052631;1,36842105263158;2,94736842105263;6,78947368421053;89,5789473684211;180,789473684211;4320,05263157895;9493,31578947369;0,368421052631579;-0,631578947368421;0,105263157894736;-7,78947368421053;-17,0526315789474;-181,526315789474;-379,63157894737
"483";"jungle";"Maokai";"Viego";7;0,857142857142857;3,14285714285714;5,57142857142857;84,5714285714286;150,285714285714;4265;8322,57142857143;5,42857142857143;2;5,57142857142857;102,285714285714;198,285714285714;5414,57142857143;11053,2857142857;-4,57142857142857;1,14285714285714;0;-17,7142857142857;-48;-1149,57142857143;-2730,71428571428
"484";"jungle";"Maokai";"Volibear";1;1;1;6;101;147;4965;7796;0;3;1;106;169;4641;7754;1;-2;5;-5;-22;324;42
"485";"jungle";"Maokai";"XinZhao";17;1,82352941176471;3,41176470588235;5,94117647058824;75;173,882352941176;3807,52941176471;9802,35294117647;2,82352941176471;2,23529411764706;6,88235294117647;80,2941176470588;206,764705882353;4081,88235294118;11282,8823529412;-1;1,17647058823529;-0,941176470588236;-5,29411764705883;-32,8823529411765;-274,352941176471;-1480,52941176471
"486";"jungle";"Maokai";"Zyra";7;1,42857142857143;2,71428571428571;8,57142857142857;84,2857142857143;179,285714285714;4054,57142857143;10356,2857142857;1,85714285714286;3,42857142857143;5,85714285714286;101,571428571429;229,571428571429;4669;11491,8571428571;-0,428571428571429;-0,714285714285714;2,71428571428571;-17,2857142857143;-50,2857142857143;-614,428571428572;-1135,57142857143
"487";"jungle";"MasterYi";"Gwen";1;9;4;3;106;223;5297;14415;5;3;6;108;270;5239;13065;4;1;-3;-2;-47;58;1350
"488";"jungle";"MonkeyKing";"Amumu";4;1,5;1,5;3,25;77;171,75;3618;9236,75;2;2,5;4,25;88,5;180,75;4220,5;9366,5;-0,5;-1;-1;-11,5;-9;-602,5;-129,75
"489";"jungle";"MonkeyKing";"Ivern";4;5,5;1,5;7;94,5;209,75;4937,5;11791,5;0;3,25;6;85,25;158;4462,25;9292,25;5,5;-1,75;1;9,25;51,75;475,25;2499,25
"490";"jungle";"MonkeyKing";"JarvanIV";3;1,66666666666667;2;3;88;159,333333333333;4487,33333333333;8814;1,66666666666667;2,33333333333333;8;98;185;4910,66666666667;9886,66666666667;0;-0,333333333333333;-5;-10;-25,6666666666667;-423,333333333334;-1072,66666666667
