"";"Champion";"Side";"Role";"Kills";"Deaths";"Assists";"CSAt15Min";"CSAtEnd";"GoldAt15Min";"GoldAtEnd";"Games_played"
"364";"Senna";"Red";"support";0,682092152013208;0,0111329135128691;-1,00201603860743;0,0816447644668419;17,7285922939;381,836995870374;1721,31790500714;11
"365";"Seraphine";"Blue";"bottom";1,33722911435382;-1,68085795945409;5,74225680305496;-3,95202717013651;-25,2627430458906;-270,336559446345;-38,8545855879296;4
"366";"Seraphine";"Blue";"support";0,185232087707033;-1,31194937355843;0,10667001301925;0,37390617297035;5,67930708495906;192,29399491367;317,964335305457;17
"367";"Seraphine";"Red";"bottom";-2,49141662409488;0,372261443377717;-0,707682133775153;-6,32205049324878;-42,7062664338873;-356,335100859795;-2395,33966706483;4
"368";"Seraphine";"Red";"support";0,523275573528542;-0,267389214366627;2,43384940236735;1,4331663748527;7,71548777591692;306,933249452922;968,809220922998;8
"369";"Sett";"Blue";"mid";-3,65487320464749;4,75253014972924;1,72082849296706;-23,5649684240176;-36,4233614564609;-942,614264402851;-2539,50740002301;1
"370";"Sett";"Blue";"support";-1,83700273367213;-0,44158005729459;7,26239980794903;11,8588117167894;12,3510123555952;213,97340982909;827,157466330396;1
"371";"Sett";"Blue";"top";-0,00249702076464465;0,274683778223676;-0,179692911694191;10,5514708007317;12,7946281462855;563,280957721656;648,480844146354;10
"372";"Sett";"Red";"mid";4,77360606700502;-7,74033505763909;4,56433575463787;21,3891884194479;67,1082785312015;658,919484834073;3458,80458661691;1
"373";"Sett";"Red";"top";0,0804148121306528;-1,66386001775981;0,24030914909494;1,38267120354302;25,3354382058048;252,934157753264;1171,98179184834;7
"374";"Shaco";"Red";"jungle";6,98111101203441;-4,3868297158655;2,80076344742362;-8,86119399359958;-19,7368404395172;954,627661667938;2153,74482267337;1
"375";"Shen";"Blue";"support";1,36785285799523;-1,92251821360758;5,03770952711415;3,27947850685474;10,3412993292489;317,437078196604;1212,57943182007;9
"376";"Shen";"Blue";"top";0,234579083311954;-0,870890926484249;4,2184444448717;-5,93473279180568;-9,37947604874734;-92,7896186006331;169,237136178956;13
"377";"Shen";"Red";"support";-0,0899451002705615;1,19181443303725;1,53584008762818;3,79372731206424;15,91725418872;527,304740003086;321,427968860287;4
"378";"Shen";"Red";"top";-0,220116029613037;-0,024968640859255;1,99317471086336;-10,2286619390341;-19,9038366249605;-138,142782072899;-638,392738237333;5
"379";"Shyvana";"Red";"jungle";4,3839482421703;0,0104647495163305;-3,08548249209999;2,48717582619817;33,3806216699707;260,666676450602;2484,36703611051;2
"380";"Singed";"Blue";"top";-1,78539480946475;1,85090932624448;-5,02472590843508;0,612757159248451;0,587036946079066;49,2184725151646;-1503,25689629623;1
"381";"Sion";"Blue";"bottom";0,864453685872668;-1,44394595162861;2,40643831755609;13,5146596072448;-9,73619280843943;571,866827723122;781,27493378638;5
"382";"Sion";"Blue";"jungle";-5,17207399631819;-0,231091145399693;6,15528049071151;-12,7292031824222;-34,3950413948697;-1238,34760002762;-3061,84725595751;1
"383";"Sion";"Blue";"mid";-1,61743420921877;0,529908406020736;-4,93656765912001;7,70700349373759;2,87045911015999;171,210305634415;-701,328579426539;3
"384";"Sion";"Blue";"top";-0,968016409121579;0,090869021445288;0,681795922251647;0,223545719653761;-9,99401545887613;-28,8111333973059;-502,891372102063;138
"385";"Sion";"Red";"mid";3,35839103073898;-2,70047566518442;-0,6059893781651;7,7420210114287;18,4368374846307;556,987899883586;1511,12714410981;2
"386";"Sion";"Red";"top";-0,529600692484822;-0,525294227427587;2,45618196188981;-4,39037107243066;-9,0042474417037;-87,6977764508487;-359,333338585383;126
"387";"Sivir";"Blue";"bottom";1,32840170092922;-1,10355256519157;2,12771572043374;9,40156692621946;13,91541556888;260,139429370175;1690,54369881767;70
"388";"Sivir";"Red";"bottom";-1,53801221453786;0,0322537922246421;0,530932919102611;-5,54016819861751;-5,77533568880602;-535,392614495745;-1173,57894839231;47
"389";"Sivir";"Red";"top";0,124869312526772;-3,87854055211918;8,51256511024143;-11,8000319967775;28,5775072070824;-334,736010210871;1244,30158061264;1
"390";"Skarner";"Blue";"jungle";-1,43869930988229;0,817273815128374;2,95713500035079;4,69097838159086;-4,33707586960747;-301,461274954712;-445,833539942379;147
"391";"Skarner";"Red";"jungle";-0,552682928086657;-0,623717751843184;1,72392973088294;-7,38333588985427;-31,9261090895062;-103,996211747482;-653,415584457845;182
"392";"Smolder";"Blue";"bottom";2,68175416159043;-0,833950329309161;-0,0737397309246369;9,15496134299822;20,9979285189786;74,1536346510792;1849,33652645334;7
"393";"Smolder";"Blue";"mid";-0,649070110261855;1,00398024762002;-3,14695801585629;-3,3713167101438;13,4484830753875;-371,358131752274;-151,430755008435;18
"394";"Smolder";"Blue";"top";1,0721806753711;0,426061235983539;-2,67970465968387;3,54150912671059;46,0862151590043;209,975836411549;1445,72167732205;2
"395";"Smolder";"Red";"bottom";-0,156470007470959;0,716569312835522;-2,0864506009774;-3,92311343743953;-19,6364273726625;-259,19447463983;-1382,4792203729;5
"396";"Smolder";"Red";"mid";2,19970828921015;-3,73787983140814;0,206727788674889;19,668335602858;82,2218542335928;796,642570690295;3538,76314000894;16
"397";"Sona";"Blue";"support";1,84135254988904;0,0263897191169305;0,68249690567339;-6,97143784803018;-10,571372082779;-795,57158439463;-224,076945878872;1
"398";"Soraka";"Blue";"support";0,364673002324524;-1,99009017450862;4,34605151138854;-2,69741362048072;5,08511949988113;219,648614541241;1389,8136131963;3
"399";"Soraka";"Red";"support";-0,301836049917499;1,88437138295785;-2,45325837833171;-4,24827531665535;-3,2553693814118;-22,4728875109642;-247,06074894869;4
"400";"Swain";"Blue";"bottom";-0,421441596851159;1,76959934129093;-1,066972288076;8,95399537753247;7,64897056554272;-72,8647581565092;136,611118306205;1
"401";"Swain";"Blue";"mid";0,151212565407087;1,50495914013247;0,557823836203841;-9,69515932558766;-20,8314619619552;-118,428193789371;-189,801300166936;11
"402";"Swain";"Blue";"top";-2,66153649216382;0,969731456386157;3,9329565419709;10,8538250871092;-0,922236937960557;-126,118323090662;-983,323011507354;2
"403";"Swain";"Red";"bottom";-0,881920184118396;-0,383308783986413;1,06394956307024;-1,44626749491305;-62,5885431871982;-52,7622218936322;-2222,52047076486;3
"404";"Swain";"Red";"mid";5,1647788181849;-5,43494479985353;4,31615200715416;26,8000215844307;67,0340543301418;1097,25268127158;4197,66629427322;7
"405";"Swain";"Red";"top";0,674529478674556;-0,71372851067345;0,0152159923604814;18,5388059990526;28,7078254012263;631,485518929836;1410,1435369984;2
"406";"Sylas";"Blue";"mid";-0,191584759191954;0,726474394171601;-1,06247258470932;-8,71476775840378;-13,0109645774806;-155,505616099739;-172,221817990207;120
"407";"Sylas";"Blue";"top";-0,675737014368087;-1,56320914637632;1,42586211724379;7,06947066896935;-10,329804761408;730,866400158077;334,733518823076;4
"408";"Sylas";"Red";"mid";3,31090615231862;-4,09230777010203;1,13623089906758;17,2886374358135;50,9595912119722;719,169369045351;3061,11399442292;91
"409";"Sylas";"Red";"top";-1,56610793011597;0,0288881007547975;2,23134322496918;5,56655440126874;-4,49589808305513;307,958545639981;184,212879474039;2
"410";"Syndra";"Blue";"mid";-0,430212733071257;0,987737434596678;-1,55719330659571;4,44035241944316;5,64406750393354;-59,0891680119492;70,3981599472885;54
"411";"Syndra";"Red";"mid";3,35157171641352;-3,35106667652211;-0,0724090804563852;29,5810634574022;66,1704771836773;989,556512045843;3395,02930605619;57
"412";"TahmKench";"Blue";"support";-0,629398877132562;1,02040159880309;-4,43250108385693;0,725875253024985;3,81442612139539;-130,697442861925;-516,360292889284;5
"413";"TahmKench";"Red";"bottom";-4,85123291376101;3,43954015701872;-5,63423150380654;-11,1902596927792;-89,4308310024058;-1055,8478326873;-5558,66158779989;1
"414";"TahmKench";"Red";"support";-0,991771018172313;-0,400251188853634;-0,73465984991356;-2,5518260457183;-3,1459549131921;-124,457378527982;-351,749752706791;4
"415";"Taliyah";"Blue";"bottom";2,92645916055724;-2,55570838554941;9,17692665693639;18,3877007841024;22,1388098906285;711,326719935522;2169,24068291337;1
"416";"Taliyah";"Blue";"jungle";0,196947508850971;0,0715912719772409;1,32672104632622;8,29341683944428;13,7685838333075;381,575613904178;933,790601856542;2
"417";"Taliyah";"Blue";"mid";-0,226577959734183;0,539189525811966;0,564444624939467;-2,62478881229736;1,24069588986302;-119,643926870483;222,529223748934;241
"418";"Taliyah";"Red";"bottom";-0,812415162055165;1,22209358032966;-1,72229702453162;-3,34831934929465;-29,259481384914;-461,705385675889;-2384,15123009079;4
"419";"Taliyah";"Red";"jungle";0,540719770991028;0,278556750796298;1,20655985216479;-4,8556548274723;-13,7111222422425;151,46528247532;-70,5237561855161;10
"420";"Taliyah";"Red";"mid";2,17358752322221;-3,71797408831682;1,72111602114615;22,0383114190796;58,6570082648316;616,445115959644;2706,35495912084;244
"421";"Taric";"Blue";"support";-0,473299074840416;-0,417757652379084;1,74742944032536;5,12385549732797;7,68003726198984;12,0605945868307;93,1569760581824;13
"422";"Taric";"Red";"support";-1,091318242923;0,866289007831557;-0,393969311585387;7,69570200303553;14,8612230496924;-763,470566699306;-654,954898656138;3
"423";"Thresh";"Blue";"support";0,0152235282863884;-0,1800046380397;-0,709056587444987;1,3820199926213;4,15668649225973;48,8185376774261;-30,0072047559357;18
"424";"Thresh";"Red";"support";1,00864267371557;-0,335224439379537;0,608409404341725;1,49370447365242;0,274891340528788;156,897411671744;486,384397431606;14
"425";"Tristana";"Blue";"bottom";2,4520002683919;-1,35762047428742;0,63124065050032;3,9176992660529;4,31481208036672;257,672442244475;1635,25041403015;52
"426";"Tristana";"Blue";"mid";-0,0858830248917195;1,04658595591277;-1,23318144811579;-1,27833352253879;9,24221420917637;52,554484416105;761,860366324822;52
"427";"Tristana";"Red";"bottom";-0,434556892118111;0,144670966189638;-2,05545084500277;-6,0125350754977;-16,7247017004642;-235,468180717469;-793,252046098339;55
"428";"Tristana";"Red";"mid";3,48025620510352;-3,5918951827375;-0,945268894475643;24,9187540799451;74,5752731312427;972,672465594968;3867,71667223381;49
"429";"Trundle";"Blue";"jungle";-1,21696031964661;-1,6912051769994;3,51677157560527;18,9800045719959;43,5656430655058;231,000226823274;880,72714379136;5
"430";"Trundle";"Blue";"top";-0,451047957743485;-2,7883412342968;3,3957189295599;5,56018874481349;33,8215798962407;412,574509941482;3286,08256144679;2
"431";"Trundle";"Red";"jungle";1,01123707845869;-2,82005815108394;5,24565565053871;3,89339403663046;19,9862587582069;205,808413787991;2345,50797172722;3
"432";"Tryndamere";"Blue";"mid";-0,544383663549388;0,111771269310798;-1,36956724531545;4,34444974137168;22,5925597267953;769,583852119892;481,213767579885;2
"433";"Tryndamere";"Blue";"top";1,05968818021319;1,85876877378075;-3,23068094874887;24,497208233625;51,9370582930424;1138,47482043513;2847,58519812097;2
"434";"Tryndamere";"Red";"mid";2,73580485496099;-4,503673661868;-0,291249030899969;21,6304804556153;98,1752879828824;967,691889371987;4473,96479323581;5
"435";"TwistedFate";"Blue";"mid";-0,103931820580066;-0,213127206388177;0,00319456952721067;-1,82572290861783;-4,51282865088578;601,593462343215;1083,18839142304;4
"436";"Twitch";"Blue";"bottom";2,50669646179835;-1,20252369277897;0,360818464843903;-11,0701389764094;-21,4382329604918;-1010,79309318193;290,233320366587;5
"437";"Twitch";"Red";"bottom";0,295599533006418;0,802995148927638;-1,39052683543562;-15,6965294543093;-27,2878286112383;-821,965198331369;-979,905961679672;6
"438";"Udyr";"Blue";"top";-1,00264261912809;0,978398393014945;-1,26732408922064;0,615888141129646;-18,002210938318;200,433107734588;-805,460851177641;19
"439";"Udyr";"Red";"jungle";-1,23833762301266;-4,29688171348704;7,53481960582862;4,04933677919088;31,2663741309488;423,835737845901;2027,76740764429;1
"440";"Udyr";"Red";"top";-0,7795185891263;-0,13568268270789;1,5014569847503;3,35299679258916;-8,25913940290099;36,7242629104255;-251,614805816345;13
"441";"Urgot";"Blue";"top";-0,00573907040991928;0,763566692257143;-1,16732375334305;17,4417871292869;4,93743236298346;507,368627961497;97,2933382040429;4
"442";"Urgot";"Red";"top";-0,270172264532643;0,968007762744649;-2,42479807040392;-6,10100702634604;-6,91252896078398;-112,588287103006;205,871081486394;3
"443";"Varus";"Blue";"bottom";1,3069589422315;-0,654818116649012;1,10881911601117;14,3173312847378;-0,100545018274893;327,159608499663;951,193112565098;356
"444";"Varus";"Blue";"mid";-2,27845494718533;2,51326391163801;-4,31053104049957;5,67386046151328;9,31624578669878;-531,835738527822;-1382,49839608229;1
"445";"Varus";"Blue";"top";1,20639408472171;0,663939882290615;0,136730163608783;13,1312816303102;33,4085070188422;625,578295171854;1551,98580094522;5
"446";"Varus";"Red";"bottom";-0,136499275505629;0,246915604217794;0,323605261707533;0,536250594283425;-27,0767120994149;-126,06752602161;-1164,79716889312;397
"447";"Varus";"Red";"top";1,12486931252676;-0,878540552119156;0,512565110241425;1,19996800322244;50,5775072070825;-286,73601021087;3387,30158061264;1
"448";"Vayne";"Blue";"bottom";2,93237926517027;-2,42765039190377;1,30274371434386;9,27937470785868;-4,38822094869532;204,237456720732;1309,41704033532;3
"449";"Vayne";"Blue";"top";-1,32269337541009;2,31639759243229;-0,380192881900742;1,72832544673444;-17,5054127481344;-489,598085643588;-1104,31493000729;4
"450";"Vayne";"Red";"bottom";-4,65214688672461;1,2594275460552;-2,16530871548483;-15,0076230862762;-48,7482861360179;-1914,85329269334;-3176,94249805964;2
"451";"Veigar";"Blue";"mid";0,947009563487343;-0,178784562505654;3,28556064608734;1,41352260678169;-29,1022958453119;347,801189089288;-605,115817130904;1
"452";"Veigar";"Blue";"support";1,09997928303266;-4,03257851659315;1,24990015059162;1,37136769628311;2,81457297013789;224,066745608333;287,256775909856;1
"453";"Veigar";"Red";"bottom";-4,91238504617622;2,52744998355795;-5,46012854576041;12,9291763769108;-47,6411888250743;-252,121991542462;-3684,28468097641;1
"454";"Veigar";"Red";"mid";4,71898860002379;-6,44473119032735;-1,20808929365414;22,386159028231;39,9560917054569;925,648751125654;3021,83689076978;3
"455";"Velkoz";"Blue";"mid";1,29114556216659;2,06802092938639;-4,38756805714507;7,77773513296091;-16,1326803637748;-105,148880413514;-125,302419950926;3
"456";"Velkoz";"Red";"bottom";-2,12229377274336;0,115717719077973;1,29374338865132;2,96222999908866;-38,3146199103122;-240,056246757806;-3320,0747499901;1
"457";"Velkoz";"Red";"mid";2,57341882706367;-3,14730408002228;1,17656177350406;19,3076985122294;37,9319603297007;570,649295789766;2525,40550324344;5
"458";"Vex";"Blue";"mid";0,843581720546536;1,63191179008426;0,279582200242846;-8,85776842503845;-5,42524606872207;-78,9356904044012;-502,66181767674;7
"459";"Vex";"Blue";"top";-3,78539480946479;-0,149090673755496;-4,02472590843517;12,6127571592487;27,5870369460798;-167,781527484835;-260,256896296226;1
"460";"Vex";"Red";"mid";4,66266452959073;-5,25585867800068;2,54258379247418;24,7324237223022;41,1593344703918;1875,11232916279;3238,64513233388;2
"461";"Vex";"Red";"top";0,439334750043089;-3,27634440491837;4,2564059660813;8,95689363955082;32,8434701219734;721,359582915221;2049,66798358441;1
"462";"Vi";"Blue";"jungle";-0,491358281931992;0,639891405415775;2,34308035473713;10,834508118238;18,3204901974468;-62,0510122372514;408,395606148021;272
"463";"Vi";"Blue";"top";4,85519217136988;3,16219838065403;-1,58462908554291;17,0821856317045;-23,0771436619661;859,605127405565;1851,04126143393;1
"464";"Vi";"Red";"jungle";0,113055408583369;-0,620776488479029;1,86978818154631;-1,38217592167204;-11,2145139363211;162,85780741333;257,963162548166;297
"465";"Vi";"Red";"top";2,28210203128492;1,92255752148123;2,88448553816134;4,07843082138665;18,7104886645279;441,811786352173;2033,98478209852;2
"466";"Viego";"Blue";"jungle";1,06505863702122;-0,256802148674403;1,60139102134792;16,1060345369865;40,2578477704456;135,460975272293;1506,25621984753;119
"467";"Viego";"Red";"jungle";1,11940416091893;-0,679907203707457;-0,653701780806338;4,36140446492098;2,27953035580576;340,747574043441;674,815211815578;124
"468";"Viego";"Red";"mid";4,94139471829626;-5,85607959394396;4,69676990230184;36,8466877664465;75,0027967552443;1541,51802553019;4520,11238176037;2
"469";"Viktor";"Blue";"bottom";-2,92144159685115;1,26959934129082;-1,06697228807598;4,45399537753243;-26,8510294344575;-998,864758156513;-1025,88888169375;2
"470";"Viktor";"Blue";"mid";-0,442325530853707;0,957112477234276;-1,5865585158511;3,9019241643589;3,48327993552446;-37,2424360282399;-103,685591985915;197
"471";"Viktor";"Red";"mid";2,94812301254953;-4,02592561417321;1,12502433455918;26,2986492738117;60,0755498968436;767,808188342544;2977,97238016949;208
"472";"Vladimir";"Blue";"mid";-0,479077553755684;0,839302579512747;-1,52002940664702;-7,3213640550655;-1,63886520197293;-309,395286183061;-813,941475415405;14
"473";"Vladimir";"Blue";"top";2,4967906903621;-1,26426709848172;-2,00357896006096;9,30518598854244;19,5518249701612;391,057769674638;1515,88175033246;6
"474";"Vladimir";"Red";"mid";2,93574989233732;-2,97906465817826;-3,71342501191446;21,9114805312395;36,9666543087946;1120,27220732678;1281,85112968806;3
"475";"Vladimir";"Red";"top";-0,33937210272175;0,736920653008337;-0,747353984284884;5,45666813633925;11,416590949842;215,738175424207;-237,273372175553;8
"476";"Volibear";"Blue";"jungle";-0,833137898958698;1,58363811294017;-0,703593545125157;8,90302653069789;-2,00266469936656;36,9401355246549;-617,28636706621;11
"477";"Volibear";"Blue";"top";-0,503882015923362;0,217865701541753;-1,01589700203971;3,04923874735098;13,9261272902994;146,813117494757;715,511619414267;8
"478";"Volibear";"Red";"jungle";-1,13305716076807;0,99035911805105;-1,63276153613656;-0,693301168513963;-15,9614986703665;155,881685167395;-553,157709592738;9
"479";"Volibear";"Red";"top";1,06950034405228;-1,11302545935684;1,45900080955711;4,99264553781165;44,331757745788;427,74310677584;2596,19849082031;5
"480";"Warwick";"Blue";"top";-0,339025195753641;0,723170228688366;-1,53106160229133;7,45573969818686;-3,89014884560236;172,453077596563;222,384669004954;11
"481";"Warwick";"Red";"top";1,12180217453013;0,263019188259021;-1,07146124528507;27,9057709304791;52,9659833141283;847,237231512437;3047,62050493712;2
"482";"Xayah";"Blue";"bottom";1,60337087748396;-1,00542987635799;1,28716611903534;12,9133505458809;15,1811144683073;435,079882021875;1403,10077537861;84
"483";"Xayah";"Red";"bottom";-1,16576821184767;0,337587091657758;-0,537040117530828;0,743027237944009;-4,49737168894631;-175,406391391418;-894,768789013085;125
"484";"Xerath";"Blue";"mid";-0,429508138424019;0,0956247008096904;0,359472563652309;-6,98170307634532;-17,6718998978789;-469,294560095271;-188,459135154943;7
"485";"Xerath";"Blue";"top";-1,16153649216382;-2,03026854361388;1,93295654197097;-18,1461749128913;-31,9222369379615;463,881676909345;-406,823011507379;1
"486";"Xerath";"Red";"bottom";3,23265627998416;-2,17535237408047;4,06229298872876;28,5295443582259;35,7741682735672;1344,39084220235;2217,77262048864;1
"487";"Xerath";"Red";"mid";4,11683137249397;-3,30671508833499;1,60469082081415;23,4192460693352;44,434348620738;1079,25392797439;3166,78211194266;7
"488";"XinZhao";"Blue";"jungle";-0,882072077158295;0,683459355234008;2,12406742735833;9,61405710462451;15,4497330335096;-90,8314043614249;170,93251446191;343
"489";"XinZhao";"Red";"jungle";0,262322832117292;-0,483661655433365;0,988196968416433;-2,03138512397713;-12,3690182762697;114,160568822209;216,268734333235;308
"490";"Yasuo";"Blue";"bottom";1,81606708985445;-0,0375408336291829;1,48246762808235;13,0425887616516;18,8461213416969;402,005225247088;1242,66006141727;2
"491";"Yasuo";"Blue";"mid";1,29541607802481;1,14500444319712;-0,825612396039468;6,66089959560564;22,2138790787003;267,576837925894;1495,27205672084;12
"492";"Yasuo";"Blue";"top";-1,81214705609057;1,18798344359406;-2,50319456533608;-2,4238051337626;15,0859422275757;-314,883027842089;50,5551205774258;7
"493";"Yasuo";"Red";"bottom";2,13426878972807;-1,01776686145886;3,19536969426972;31,4399952062033;6,69080193976529;1029,70298182061;1242,81669759963;2
"494";"Yasuo";"Red";"mid";0,596240529129094;-1,54345619093839;-1,89852488196617;28,469258735197;71,9510680867988;790,687571277677;1918,80803389791;6
"495";"Yasuo";"Red";"top";-3,37740528674397;2,68592540050319;-1,17910451668724;1,71103626751247;-17,9972653887035;-564,027636240011;-1592,19141368399;2
"496";"Yone";"Blue";"mid";-0,859176727309234;1,07388790948986;-1,72232293199722;-2,04261206620392;17,2388497086848;-176,666717818261;215,210564791476;184
"497";"Yone";"Blue";"top";-0,0152306599005774;1,80255464407789;-3,01165199250475;3,19817285956965;33,1693345553231;215,271469926658;1034,2515115704;7
"498";"Yone";"Red";"mid";2,57170475508736;-3,78665937608193;0,156383868025992;23,0598203882803;73,335942653683;756,029662467506;3391,96337622875;220
"499";"Yone";"Red";"top";0,0900456070024086;1,02365583551539;0,622417981121986;13,6606215237575;37,011136863489;267,704352033395;1177,76490509089;8
"500";"Yorick";"Blue";"top";-0,78156885158781;0,318591507050869;-0,078394451562856;3,48512997242137;19,0286513521759;210,05498933609;863,763443500132;28
"501";"Yorick";"Red";"jungle";-2,11326738922709;-0,0585688407349879;-6,7925450546966;4,39140213199194;3,90238091536815;-251,798338608553;-502,23619588789;1
"502";"Yorick";"Red";"top";-1,03344644249145;0,79339290288613;0,646836107314211;0,617244960162193;22,7810784574203;-154,323623818819;493,480490615936;24
"503";"Yuumi";"Blue";"support";0,0576743131370075;-1,3799814815762;-0,355667019358575;-0,916230539886605;-3,26860715936339;51,3861631826572;0,198628249513638;6
"504";"Yuumi";"Red";"support";-0,425134132816581;0,668979288667625;-0,441767223270073;-4,06736985851755;-6,41240449755903;-304,848841478164;97,7218119621561;5
"505";"Zac";"Blue";"jungle";-2,62021849072288;0,790727574904746;2,57033862462773;3,9309108455797;9,51899184563559;-474,458366591916;-801,572473096458;5
"506";"Zac";"Blue";"support";1,07900149078288;1,23624522655353;-2,49836920089835;-2,95446371726692;0,265780869072186;95,5307191419462;279,070365270143;3
"507";"Zac";"Blue";"top";-3,55277827294964;1,62086700834336;-4,15706714825368;-26,5868069407796;-44,5412308215939;-764,813143907816;-3061,41905629342;2
"508";"Zac";"Red";"jungle";-0,278397618614594;-2,47390156186546;4,06688936362555;-9,26816713127781;-11,9067298344125;12,8373354546739;494,61781464846;4
"509";"Zac";"Red";"support";-0,180760422619753;1,7957620268367;-5,46428608322737;4,32529447442277;7,87428347600802;147,13580820536;321,645037064286;2
"510";"Zac";"Red";"top";-4,80351494451246;0,68318377843682;-4,56965625451993;-1,39601851908878;-77,0929301565494;-70,5789057619061;-6457,49107683894;1
"511";"Zed";"Blue";"jungle";0,228925141755566;1,10585851614885;0,11764002944027;19,9126729541478;35,0732700979178;-78,2199686883166;977,103802691483;4
"512";"Zed";"Blue";"mid";1,82813290364426;-0,114073966353188;-2,79323844534186;-5,53693161863372;-16,4206027917154;-59,0095278631876;529,313102903907;5
"513";"Zed";"Red";"jungle";6,32035740525886;-4,13409767076702;0,313061283399151;38,0364764718421;89,7957691991551;1845,87467393139;4803,27862125648;1
"514";"Zed";"Red";"mid";9,00000000000071;-7,66666666666593;1,99999999999833;27,0000000000006;81,0000000000068;1776,33333333322;6482,33333333405;3
"515";"Zeri";"Blue";"bottom";1,94417879465255;-1,23035543235313;0,963106523922072;12,801604974807;29,8071537816325;332,98219786725;2017,37178963528;60
"516";"Zeri";"Red";"bottom";-0,610303089731728;0,168788891226922;-0,612366827004054;-3,94272523589724;-7,71127225068196;-269,270888716542;-657,456579164148;62
"517";"Zeri";"Red";"mid";2,77360606700507;-1,24033505763915;-5,43566424536213;15,3891884194482;60,1082785312022;915,419484834081;2655,30458661695;2
"518";"Ziggs";"Blue";"bottom";-0,745301687138096;0,0495299616510246;0,67601286753904;11,049953325245;-3,15451580656583;123,175019775822;-39,5505149531564;22
"519";"Ziggs";"Blue";"mid";-1,0139867477309;1,19983472333106;0,515796724552064;1,57392777107669;-5,35343347859675;71,7478362918272;-106,316446346421;6
"520";"Ziggs";"Red";"bottom";-1,82135723337418;0,507144809150251;-0,587618670763134;-0,347740469925533;-26,513878205258;-214,845401513083;-1928,88321952075;38
"521";"Ziggs";"Red";"mid";0,0640216533940562;-3,07847619613705;-0,432977937661873;17,9376048046145;27,2607742842874;317,58393079832;786,701296249732;7
"522";"Zilean";"Blue";"mid";-3,63858644558853;1,57221574592636;-1,24479314120691;-6,04606587399484;-32,4569708495518;-965,31971812357;-1837,2263463096;3
"523";"Zilean";"Blue";"support";0,682743495210367;-2,10114370218267;5,23326125950192;5,13892419752349;15,5365491607096;343,419261092285;1275,68177134369;4
"524";"Zilean";"Red";"mid";4,87417673600243;-5,36436848369547;-0,79854418238307;-4,40121560510533;0,171044761701345;-141,395412900966;2157,77092105928;2
"525";"Zilean";"Red";"support";-0,130397602008655;1,47597139304818;-3,53071431832746;2,59158229512888;4,7264216347378;41,0058247447637;-733,194043280185;4
"526";"Zoe";"Blue";"mid";1,44757166528838;-0,713951720527623;1,15009095611965;-5,95886167815372;0,362940422438108;96,1299190560831;834,765266797931;5
"527";"Zoe";"Red";"mid";6,28239734313007;-6,21633019864367;2,82611035346151;36,104234730904;69,3046201747747;1525,98768247163;5129,7595997744;4
"528";"Zyra";"Blue";"bottom";0,502109457084979;-1,19516253643662;-0,780690565357964;-11,4534855819001;-59,106026017407;-243,072204434192;-1857,48013388935;1
"529";"Zyra";"Blue";"jungle";-0,911137613935969;0,500533991406782;2,63201165739937;21,4377808627499;38,9670296181382;156,874985018293;706,210436222185;108
"530";"Zyra";"Blue";"support";5,11545840967196;-1,47275572890775;2,32569407632777;-1,36540862216774;23,2380559531031;188,695003996281;3021,12731062293;1
"531";"Zyra";"Red";"jungle";0,48913556604152;-1,36298645377538;2,37930758024025;12,7645268500603;21,0427067486895;529,651105095895;1072,02706832798;92
"532";"Zyra";"Red";"support";-0,247243630106302;-0,221653876809504;-4,09655193245466;-0,0476686303034108;1,55578419164496;-183,316916504741;-240,417992765562;1
